,UF,V02322,V0210,V4105,V0232
142074,52,4.0,2.0,1,4.0
142077,52,2.0,2.0,1,2.0
142080,52,2.0,2.0,1,2.0
142081,52,2.0,2.0,1,2.0
142085,52,2.0,2.0,1,2.0
142091,52,2.0,2.0,1,2.0
142100,52,2.0,2.0,1,2.0
142104,52,2.0,2.0,1,2.0
142107,52,2.0,2.0,1,2.0
142109,52,2.0,2.0,1,2.0
142112,52,2.0,2.0,1,2.0
142116,52,2.0,2.0,1,2.0
142117,52,4.0,2.0,1,4.0
142119,52,2.0,2.0,1,2.0
142122,52,2.0,2.0,1,2.0
142125,52,2.0,2.0,1,2.0
142127,52,2.0,2.0,1,4.0
142128,52,2.0,2.0,1,2.0
142132,52,2.0,2.0,1,2.0
142134,52,2.0,2.0,1,2.0
142140,52,2.0,2.0,1,2.0
142147,52,4.0,2.0,1,4.0
142152,52,2.0,2.0,1,2.0
142158,52,2.0,2.0,1,2.0
142163,52,2.0,2.0,1,2.0
142165,52,2.0,2.0,1,2.0
142168,52,2.0,2.0,1,2.0
142169,52,4.0,2.0,1,4.0
142177,52,2.0,2.0,1,2.0
142182,52,2.0,2.0,1,2.0
142187,52,2.0,2.0,1,2.0
142189,52,2.0,2.0,1,2.0
142190,52,2.0,2.0,1,2.0
142209,52,2.0,2.0,1,2.0
142211,52,2.0,2.0,1,2.0
142216,52,2.0,2.0,1,2.0
142217,52,2.0,2.0,1,2.0
142218,52,2.0,2.0,1,2.0
142220,52,4.0,2.0,1,4.0
142222,52,2.0,2.0,1,2.0
142225,52,2.0,2.0,8,2.0
142230,52,2.0,2.0,8,2.0
142242,52,2.0,2.0,1,2.0
142244,52,2.0,2.0,1,2.0
142248,52,2.0,2.0,1,2.0
142249,52,2.0,2.0,1,2.0
142263,52,2.0,2.0,1,2.0
142264,52,2.0,2.0,1,2.0
142271,52,2.0,2.0,1,2.0
142280,52,2.0,2.0,1,2.0
142283,52,2.0,2.0,1,2.0
142291,52,2.0,2.0,1,2.0
142298,52,2.0,2.0,1,2.0
142300,52,2.0,2.0,1,2.0
142303,52,4.0,2.0,1,4.0
142319,52,2.0,2.0,8,2.0
142328,52,2.0,2.0,1,2.0
142334,52,2.0,2.0,1,2.0
142340,52,4.0,2.0,1,4.0
142341,52,2.0,2.0,1,2.0
142343,52,2.0,2.0,1,2.0
142348,52,2.0,2.0,1,2.0
142349,52,2.0,2.0,1,2.0
142350,52,2.0,2.0,1,4.0
142352,52,2.0,2.0,1,2.0
142364,52,4.0,2.0,1,4.0
142367,52,2.0,2.0,1,2.0
142372,52,2.0,2.0,1,2.0
142375,52,4.0,2.0,1,4.0
142394,52,2.0,2.0,1,2.0
142395,52,4.0,2.0,1,4.0
142400,52,2.0,2.0,1,2.0
142402,52,2.0,2.0,1,2.0
142407,52,4.0,2.0,1,4.0
142408,52,4.0,2.0,1,4.0
142413,52,2.0,2.0,1,2.0
142414,52,2.0,2.0,1,2.0
142420,52,2.0,2.0,1,2.0
142421,52,2.0,2.0,1,4.0
142442,52,2.0,2.0,1,2.0
142449,52,2.0,2.0,1,2.0
142450,52,2.0,2.0,1,2.0
142451,52,2.0,2.0,1,2.0
142465,52,2.0,2.0,2,2.0
142468,52,2.0,2.0,2,2.0
142471,52,2.0,2.0,2,2.0
142476,52,2.0,2.0,1,2.0
142487,52,2.0,2.0,1,2.0
142518,52,4.0,2.0,1,4.0
142526,52,2.0,2.0,1,2.0
142530,52,2.0,2.0,1,2.0
142548,52,2.0,2.0,1,4.0
142552,52,2.0,2.0,1,2.0
142569,52,2.0,2.0,1,2.0
142571,52,2.0,2.0,1,2.0
142572,52,2.0,2.0,1,2.0
142574,52,2.0,2.0,1,2.0
142575,52,2.0,2.0,1,2.0
142579,52,2.0,2.0,1,2.0
142580,52,2.0,2.0,1,2.0
142581,52,2.0,2.0,1,4.0
142582,52,2.0,2.0,1,2.0
142583,52,2.0,2.0,1,2.0
142584,52,2.0,2.0,1,2.0
142591,52,2.0,2.0,1,2.0
142592,52,2.0,2.0,1,2.0
142596,52,2.0,2.0,1,2.0
142601,52,2.0,2.0,1,2.0
142603,52,2.0,2.0,1,2.0
142604,52,2.0,2.0,1,2.0
142612,52,2.0,2.0,1,2.0
142614,52,2.0,2.0,1,2.0
142618,52,4.0,2.0,1,4.0
142632,52,2.0,2.0,1,2.0
142636,52,2.0,2.0,1,2.0
142639,52,4.0,2.0,1,4.0
142641,52,2.0,2.0,1,2.0
142642,52,2.0,2.0,1,2.0
142649,52,4.0,2.0,1,4.0
142665,52,2.0,2.0,1,2.0
142676,52,2.0,2.0,1,2.0
142677,52,4.0,2.0,1,4.0
142679,52,2.0,2.0,1,2.0
142680,52,2.0,2.0,1,4.0
142681,52,2.0,2.0,1,2.0
142682,52,2.0,2.0,1,2.0
142683,52,4.0,2.0,1,4.0
142688,52,2.0,2.0,1,2.0
142690,52,2.0,2.0,1,2.0
142695,52,4.0,4.0,1,4.0
142696,52,2.0,2.0,1,2.0
142697,52,2.0,2.0,1,4.0
142698,52,2.0,2.0,1,2.0
142699,52,2.0,2.0,1,2.0
142700,52,2.0,2.0,1,2.0
142703,52,4.0,2.0,1,4.0
142709,52,4.0,2.0,1,4.0
142714,52,4.0,2.0,1,4.0
142715,52,2.0,2.0,1,2.0
142716,52,2.0,2.0,1,2.0
142717,52,4.0,2.0,1,4.0
142730,52,2.0,2.0,1,2.0
142731,52,2.0,2.0,1,2.0
142733,52,2.0,2.0,1,2.0
142739,52,2.0,2.0,1,2.0
142740,52,2.0,2.0,1,2.0
142744,52,2.0,2.0,1,2.0
142745,52,2.0,2.0,1,2.0
142750,52,2.0,2.0,1,2.0
142754,52,2.0,2.0,1,2.0
142762,52,2.0,2.0,1,2.0
142770,52,4.0,2.0,1,4.0
142777,52,2.0,2.0,1,2.0
142779,52,2.0,2.0,1,2.0
142783,52,2.0,2.0,1,2.0
142784,52,2.0,2.0,1,2.0
142786,52,2.0,2.0,1,2.0
142791,52,2.0,2.0,1,2.0
142792,52,2.0,2.0,1,4.0
142794,52,2.0,2.0,1,2.0
142796,52,2.0,2.0,1,2.0
142803,52,2.0,2.0,1,2.0
142805,52,2.0,2.0,1,2.0
142807,52,2.0,2.0,1,2.0
142815,52,2.0,2.0,1,2.0
142816,52,2.0,2.0,1,2.0
142818,52,2.0,2.0,1,2.0
142819,52,2.0,2.0,1,2.0
142820,52,2.0,2.0,1,2.0
142826,52,2.0,2.0,1,4.0
142834,52,2.0,2.0,4,2.0
142835,52,2.0,2.0,4,2.0
142836,52,2.0,2.0,4,2.0
142849,52,4.0,2.0,1,4.0
142854,52,2.0,2.0,1,2.0
142856,52,2.0,2.0,1,2.0
142863,52,2.0,2.0,1,2.0
142868,52,2.0,2.0,1,2.0
142869,52,2.0,2.0,1,2.0
142873,52,2.0,2.0,1,4.0
142874,52,2.0,2.0,1,2.0
142876,52,2.0,2.0,1,2.0
142877,52,2.0,2.0,1,2.0
142882,52,2.0,2.0,1,2.0
142884,52,2.0,2.0,1,2.0
142885,52,2.0,2.0,1,2.0
142894,52,4.0,2.0,8,4.0
142902,52,2.0,2.0,1,2.0
142908,52,2.0,2.0,1,4.0
142909,52,2.0,2.0,1,2.0
142910,52,2.0,2.0,1,4.0
142913,52,2.0,2.0,1,4.0
142914,52,2.0,2.0,1,2.0
142917,52,2.0,2.0,1,2.0
142918,52,2.0,2.0,1,2.0
142920,52,2.0,2.0,1,2.0
142921,52,2.0,2.0,1,2.0
142924,52,2.0,2.0,1,2.0
142929,52,2.0,2.0,1,2.0
142938,52,2.0,2.0,1,2.0
142940,52,2.0,2.0,1,2.0
142942,52,2.0,2.0,1,2.0
142943,52,2.0,2.0,1,2.0
142950,52,2.0,2.0,1,4.0
142951,52,2.0,2.0,1,2.0
142952,52,2.0,2.0,1,2.0
142953,52,2.0,2.0,1,2.0
142956,52,2.0,2.0,1,4.0
142959,52,2.0,2.0,1,4.0
142961,52,2.0,2.0,1,2.0
142964,52,2.0,2.0,1,2.0
142968,52,2.0,2.0,1,2.0
142969,52,4.0,2.0,1,4.0
142974,52,2.0,2.0,1,2.0
142976,52,2.0,2.0,1,2.0
142977,52,4.0,2.0,1,4.0
142985,52,4.0,2.0,1,4.0
142986,52,2.0,2.0,1,2.0
142987,52,2.0,2.0,1,2.0
142988,52,2.0,2.0,1,2.0
142992,52,2.0,2.0,1,2.0
142995,52,2.0,2.0,1,4.0
142996,52,2.0,2.0,1,2.0
143009,52,2.0,2.0,1,2.0
143013,52,4.0,2.0,1,4.0
143014,52,2.0,2.0,1,2.0
143020,52,2.0,2.0,1,2.0
143029,52,2.0,2.0,1,2.0
143035,52,2.0,2.0,1,2.0
143036,52,2.0,2.0,1,2.0
143037,52,2.0,2.0,1,2.0
143046,52,2.0,2.0,1,2.0
143052,52,2.0,2.0,1,2.0
143057,52,2.0,2.0,1,2.0
143061,52,2.0,2.0,1,2.0
143064,52,2.0,2.0,1,2.0
143076,52,2.0,2.0,1,2.0
143078,52,4.0,2.0,1,4.0
143103,52,2.0,4.0,1,2.0
143104,52,2.0,4.0,1,2.0
143105,52,2.0,4.0,1,2.0
143107,52,2.0,4.0,1,2.0
143111,52,2.0,4.0,1,2.0
143112,52,2.0,4.0,1,2.0
143117,52,2.0,2.0,1,2.0
143118,52,2.0,2.0,1,2.0
143121,52,2.0,2.0,1,2.0
143127,52,2.0,2.0,1,2.0
143132,52,2.0,2.0,1,2.0
143135,52,2.0,2.0,1,2.0
143138,52,2.0,2.0,1,2.0
143141,52,2.0,2.0,1,2.0
143142,52,2.0,2.0,1,2.0
143144,52,2.0,2.0,1,2.0
143145,52,2.0,2.0,1,2.0
143150,52,2.0,2.0,1,2.0
143161,52,2.0,2.0,1,2.0
143162,52,2.0,2.0,1,2.0
143167,52,2.0,2.0,1,2.0
143172,52,2.0,2.0,1,2.0
143184,52,2.0,2.0,1,2.0
143185,52,2.0,2.0,1,2.0
143186,52,2.0,2.0,1,2.0
143191,52,2.0,2.0,1,2.0
143195,52,2.0,2.0,1,2.0
143210,52,2.0,2.0,1,2.0
143213,52,2.0,2.0,1,2.0
143217,52,2.0,2.0,1,2.0
143222,52,2.0,2.0,1,2.0
143223,52,2.0,2.0,1,2.0
143231,52,2.0,4.0,1,2.0
143236,52,2.0,4.0,1,2.0
143237,52,2.0,4.0,1,2.0
143239,52,2.0,4.0,1,2.0
143247,52,2.0,2.0,1,2.0
143261,52,2.0,2.0,1,2.0
143262,52,2.0,2.0,1,2.0
143263,52,2.0,2.0,1,2.0
143264,52,2.0,2.0,1,2.0
143267,52,2.0,2.0,1,2.0
143268,52,2.0,2.0,1,2.0
143271,52,2.0,2.0,1,2.0
143276,52,2.0,2.0,1,2.0
143290,52,2.0,2.0,1,2.0
143296,52,2.0,2.0,1,2.0
143297,52,2.0,2.0,1,2.0
143298,52,2.0,2.0,1,2.0
143303,52,2.0,2.0,1,2.0
143305,52,2.0,2.0,1,2.0
143309,52,2.0,2.0,1,2.0
143312,52,2.0,2.0,1,2.0
143315,52,2.0,2.0,1,2.0
143317,52,2.0,2.0,1,2.0
143323,52,2.0,2.0,1,2.0
143324,52,2.0,2.0,1,2.0
143342,52,2.0,2.0,1,2.0
143346,52,2.0,2.0,1,2.0
143349,52,2.0,2.0,1,2.0
143350,52,2.0,2.0,1,2.0
143353,52,2.0,2.0,1,2.0
143354,52,2.0,2.0,1,2.0
143360,52,2.0,2.0,1,2.0
143363,52,2.0,2.0,1,2.0
143370,52,2.0,4.0,1,2.0
143377,52,4.0,4.0,1,4.0
143379,52,2.0,4.0,1,2.0
143380,52,2.0,4.0,1,2.0
143381,52,2.0,2.0,1,2.0
143382,52,2.0,2.0,1,2.0
143383,52,2.0,2.0,1,2.0
143385,52,2.0,2.0,1,2.0
143386,52,2.0,2.0,1,2.0
143388,52,2.0,2.0,1,2.0
143389,52,2.0,2.0,1,2.0
143390,52,2.0,2.0,1,2.0
143391,52,2.0,2.0,1,2.0
143392,52,2.0,2.0,1,2.0
143393,52,2.0,2.0,1,2.0
143394,52,2.0,2.0,1,2.0
143395,52,2.0,2.0,1,2.0
143396,52,2.0,2.0,1,2.0
143424,52,2.0,2.0,1,2.0
143427,52,2.0,2.0,1,2.0
143433,52,2.0,2.0,1,2.0
143437,52,2.0,2.0,1,2.0
143438,52,2.0,2.0,1,2.0
143441,52,2.0,4.0,1,2.0
143443,52,2.0,2.0,1,2.0
143445,52,2.0,2.0,1,2.0
143452,52,2.0,2.0,1,2.0
143454,52,2.0,2.0,1,2.0
143459,52,2.0,2.0,1,2.0
143462,52,2.0,2.0,1,2.0
143464,52,2.0,2.0,1,2.0
143466,52,2.0,2.0,1,2.0
143468,52,2.0,2.0,1,2.0
143472,52,2.0,2.0,1,2.0
143473,52,2.0,2.0,1,2.0
143474,52,2.0,2.0,1,2.0
143475,52,2.0,2.0,1,2.0
143476,52,2.0,2.0,1,2.0
143479,52,2.0,2.0,1,2.0
143480,52,2.0,2.0,1,2.0
143482,52,2.0,2.0,1,2.0
143485,52,2.0,2.0,1,2.0
143490,52,2.0,2.0,1,2.0
143492,52,2.0,2.0,1,2.0
143496,52,2.0,2.0,1,2.0
143499,52,2.0,2.0,1,2.0
143503,52,2.0,2.0,1,2.0
143509,52,2.0,2.0,1,2.0
143513,52,2.0,2.0,1,2.0
143514,52,2.0,2.0,1,2.0
143522,52,2.0,2.0,1,2.0
143524,52,2.0,2.0,1,2.0
143529,52,2.0,2.0,1,2.0
143530,52,2.0,2.0,1,2.0
143532,52,2.0,2.0,1,2.0
143534,52,2.0,2.0,1,2.0
143543,52,2.0,2.0,1,2.0
143551,52,2.0,2.0,1,2.0
143558,52,2.0,2.0,1,2.0
143566,52,2.0,2.0,1,2.0
143568,52,2.0,2.0,1,2.0
143592,52,2.0,2.0,1,2.0
143593,52,2.0,2.0,1,2.0
143604,52,2.0,2.0,1,2.0
143610,52,2.0,2.0,1,2.0
143612,52,4.0,2.0,1,4.0
143636,52,2.0,2.0,1,2.0
143642,52,2.0,2.0,1,2.0
143647,52,2.0,2.0,1,2.0
143649,52,2.0,2.0,1,2.0
143654,52,2.0,2.0,1,2.0
143655,52,2.0,2.0,1,2.0
143656,52,2.0,2.0,1,2.0
143657,52,4.0,2.0,1,4.0
143660,52,2.0,2.0,1,2.0
143662,52,2.0,2.0,1,2.0
143669,52,2.0,2.0,1,2.0
143671,52,2.0,2.0,1,2.0
143673,52,2.0,2.0,1,2.0
143674,52,2.0,2.0,1,2.0
143675,52,2.0,2.0,1,2.0
143676,52,2.0,2.0,1,2.0
143679,52,2.0,2.0,1,2.0
143684,52,2.0,2.0,1,2.0
143694,52,2.0,2.0,1,2.0
143702,52,4.0,2.0,1,4.0
143703,52,2.0,2.0,1,2.0
143704,52,2.0,2.0,1,2.0
143706,52,2.0,2.0,1,2.0
143713,52,2.0,2.0,1,2.0
143723,52,2.0,2.0,1,2.0
143733,52,2.0,2.0,1,2.0
143734,52,2.0,2.0,1,2.0
143735,52,2.0,2.0,1,2.0
143740,52,2.0,2.0,1,2.0
143743,52,2.0,2.0,1,2.0
143745,52,2.0,2.0,1,2.0
143746,52,4.0,2.0,1,4.0
143747,52,2.0,2.0,1,2.0
143748,52,2.0,2.0,1,2.0
143751,52,2.0,2.0,1,2.0
143754,52,2.0,2.0,1,2.0
143755,52,2.0,2.0,1,2.0
143759,52,2.0,2.0,1,2.0
143763,52,2.0,2.0,1,2.0
143768,52,2.0,2.0,1,2.0
143772,52,2.0,2.0,1,2.0
143777,52,2.0,2.0,1,2.0
143781,52,2.0,2.0,1,2.0
143784,52,2.0,2.0,1,2.0
143785,52,2.0,2.0,1,2.0
143786,52,2.0,2.0,1,2.0
143787,52,2.0,2.0,1,2.0
143789,52,2.0,2.0,1,2.0
143790,52,2.0,2.0,1,2.0
143792,52,2.0,2.0,1,2.0
143793,52,2.0,2.0,1,2.0
143797,52,2.0,2.0,1,2.0
143798,52,2.0,2.0,1,2.0
143799,52,2.0,2.0,1,2.0
143806,52,2.0,2.0,1,2.0
143811,52,2.0,2.0,1,2.0
143812,52,2.0,2.0,1,2.0
143825,52,2.0,2.0,1,2.0
143828,52,2.0,2.0,1,2.0
143838,52,2.0,2.0,1,2.0
143839,52,2.0,2.0,1,2.0
143840,52,2.0,2.0,1,2.0
143842,52,2.0,2.0,1,2.0
143843,52,2.0,2.0,1,2.0
143845,52,2.0,2.0,1,2.0
143846,52,2.0,2.0,1,2.0
143863,52,2.0,2.0,1,2.0
143866,52,2.0,2.0,1,2.0
143868,52,4.0,2.0,1,4.0
143870,52,2.0,2.0,1,2.0
143874,52,2.0,2.0,1,2.0
143879,52,2.0,2.0,1,2.0
143881,52,2.0,2.0,1,2.0
143882,52,2.0,2.0,1,2.0
143894,52,2.0,2.0,1,2.0
143897,52,2.0,2.0,1,2.0
143903,52,2.0,2.0,1,2.0
143910,52,2.0,2.0,1,2.0
143921,52,2.0,2.0,1,2.0
143922,52,4.0,2.0,1,4.0
143926,52,2.0,2.0,1,2.0
143928,52,2.0,2.0,1,2.0
143933,52,2.0,2.0,1,2.0
143934,52,2.0,2.0,1,2.0
143940,52,2.0,2.0,1,2.0
143943,52,2.0,2.0,1,2.0
143945,52,2.0,2.0,1,2.0
143947,52,2.0,2.0,1,2.0
143949,52,2.0,2.0,1,2.0
143950,52,2.0,2.0,1,2.0
143954,52,2.0,2.0,1,2.0
143955,52,2.0,2.0,1,2.0
143956,52,2.0,2.0,1,2.0
143957,52,2.0,2.0,1,2.0
143958,52,2.0,2.0,1,2.0
143964,52,2.0,2.0,1,2.0
143965,52,2.0,2.0,1,2.0
143967,52,2.0,2.0,1,2.0
143968,52,2.0,2.0,1,2.0
143969,52,2.0,2.0,1,2.0
143974,52,4.0,2.0,1,4.0
143978,52,2.0,2.0,1,2.0
143982,52,2.0,2.0,1,2.0
143985,52,2.0,2.0,1,2.0
143994,52,2.0,2.0,1,2.0
143995,52,2.0,2.0,1,2.0
144000,52,2.0,2.0,1,2.0
144006,52,2.0,2.0,1,2.0
144014,52,2.0,2.0,1,2.0
144015,52,2.0,2.0,1,2.0
144016,52,2.0,2.0,1,2.0
144018,52,2.0,2.0,1,4.0
144025,52,2.0,2.0,1,2.0
144028,52,2.0,2.0,1,2.0
144030,52,2.0,2.0,1,2.0
144032,52,2.0,2.0,1,2.0
144036,52,2.0,2.0,1,2.0
144039,52,2.0,2.0,1,2.0
144041,52,2.0,2.0,1,2.0
144043,52,2.0,2.0,1,2.0
144045,52,2.0,2.0,1,2.0
144046,52,2.0,2.0,1,2.0
144048,52,2.0,2.0,1,2.0
144050,52,2.0,2.0,1,2.0
144053,52,2.0,2.0,1,2.0
144059,52,2.0,2.0,1,2.0
144060,52,2.0,2.0,1,2.0
144065,52,2.0,2.0,1,2.0
144066,52,2.0,2.0,1,2.0
144067,52,2.0,2.0,1,2.0
144073,52,2.0,2.0,1,2.0
144076,52,2.0,2.0,1,2.0
144079,52,2.0,2.0,1,2.0
144086,52,2.0,2.0,1,2.0
144090,52,2.0,2.0,1,2.0
144095,52,2.0,2.0,1,2.0
144107,52,2.0,2.0,1,2.0
144110,52,2.0,2.0,1,2.0
144115,52,2.0,2.0,1,2.0
144117,52,2.0,2.0,1,2.0
144120,52,2.0,2.0,1,2.0
144121,52,2.0,2.0,1,2.0
144123,52,2.0,2.0,1,2.0
144131,52,2.0,2.0,1,2.0
144142,52,2.0,4.0,1,2.0
144143,52,2.0,2.0,1,2.0
144146,52,2.0,2.0,1,2.0
144147,52,2.0,2.0,1,2.0
144150,52,2.0,2.0,1,2.0
144153,52,2.0,2.0,1,2.0
144154,52,2.0,2.0,1,2.0
144158,52,2.0,2.0,1,2.0
144161,52,2.0,2.0,1,2.0
144178,52,2.0,2.0,1,2.0
144179,52,2.0,2.0,1,2.0
144183,52,2.0,2.0,1,2.0
144185,52,2.0,2.0,1,2.0
144191,52,2.0,2.0,1,2.0
144192,52,2.0,2.0,1,2.0
144193,52,2.0,2.0,1,2.0
144194,52,2.0,4.0,1,2.0
144199,52,2.0,2.0,1,2.0
144203,52,2.0,2.0,1,2.0
144208,52,2.0,2.0,1,2.0
144213,52,2.0,2.0,1,2.0
144214,52,2.0,2.0,1,2.0
144218,52,4.0,2.0,1,4.0
144220,52,4.0,2.0,1,4.0
144221,52,2.0,2.0,1,2.0
144222,52,2.0,2.0,1,2.0
144230,52,2.0,2.0,1,2.0
144232,52,2.0,2.0,1,2.0
144233,52,2.0,2.0,1,2.0
144235,52,2.0,2.0,1,2.0
144237,52,2.0,2.0,1,2.0
144238,52,2.0,2.0,1,2.0
144249,52,4.0,2.0,1,4.0
144254,52,2.0,2.0,1,2.0
144259,52,2.0,2.0,1,2.0
144260,52,2.0,2.0,1,2.0
144269,52,2.0,2.0,1,2.0
144284,52,4.0,2.0,1,4.0
144293,52,2.0,2.0,1,2.0
144296,52,2.0,2.0,1,2.0
144297,52,2.0,2.0,1,2.0
144299,52,2.0,2.0,1,2.0
144304,52,4.0,2.0,1,4.0
144307,52,2.0,2.0,1,2.0
144311,52,2.0,2.0,1,2.0
144322,52,2.0,2.0,1,2.0
144323,52,2.0,2.0,1,2.0
144325,52,2.0,2.0,1,2.0
144330,52,2.0,2.0,1,2.0
144331,52,2.0,2.0,1,2.0
144337,52,2.0,2.0,1,2.0
144339,52,4.0,2.0,1,4.0
144341,52,2.0,2.0,1,2.0
144343,52,2.0,2.0,1,2.0
144355,52,2.0,2.0,1,2.0
144359,52,2.0,2.0,1,2.0
144361,52,2.0,2.0,1,2.0
144364,52,2.0,2.0,1,2.0
144366,52,2.0,2.0,1,2.0
144368,52,2.0,2.0,1,2.0
144372,52,2.0,2.0,1,2.0
144378,52,2.0,2.0,1,2.0
144379,52,2.0,2.0,1,2.0
144380,52,2.0,2.0,1,2.0
144381,52,2.0,2.0,1,2.0
144382,52,2.0,2.0,1,2.0
144386,52,2.0,2.0,1,2.0
144392,52,2.0,2.0,1,2.0
144393,52,2.0,2.0,1,2.0
144397,52,4.0,2.0,1,4.0
144403,52,2.0,2.0,1,2.0
144410,52,2.0,2.0,1,2.0
144411,52,2.0,2.0,1,2.0
144412,52,2.0,2.0,1,2.0
144415,52,2.0,2.0,1,2.0
144416,52,2.0,2.0,1,2.0
144418,52,2.0,2.0,1,2.0
144421,52,2.0,2.0,1,2.0
144426,52,2.0,2.0,1,2.0
144427,52,2.0,2.0,1,2.0
144428,52,2.0,2.0,1,2.0
144429,52,2.0,2.0,1,2.0
144430,52,2.0,2.0,1,2.0
144431,52,2.0,2.0,1,2.0
144440,52,2.0,2.0,1,2.0
144441,52,2.0,2.0,1,2.0
144448,52,2.0,2.0,1,2.0
144454,52,2.0,2.0,1,2.0
144460,52,4.0,2.0,1,4.0
144467,52,2.0,2.0,3,2.0
144468,52,2.0,2.0,3,2.0
144474,52,2.0,2.0,3,2.0
144477,52,2.0,2.0,3,2.0
144481,52,2.0,2.0,3,4.0
144482,52,2.0,2.0,1,2.0
144504,52,2.0,2.0,1,2.0
144510,52,2.0,2.0,1,2.0
144513,52,2.0,2.0,1,2.0
144529,52,2.0,2.0,1,2.0
144543,52,2.0,2.0,1,2.0
144546,52,2.0,2.0,1,2.0
144548,52,2.0,2.0,1,2.0
144549,52,2.0,2.0,1,2.0
144566,52,2.0,2.0,8,2.0
144569,52,2.0,2.0,1,2.0
144572,52,2.0,2.0,1,2.0
144575,52,2.0,2.0,1,2.0
144576,52,2.0,2.0,1,2.0
144584,52,2.0,2.0,1,4.0
144597,52,2.0,2.0,8,2.0
144608,52,2.0,2.0,1,2.0
144610,52,2.0,2.0,1,2.0
144611,52,2.0,2.0,1,2.0
144616,52,2.0,2.0,1,2.0
144619,52,2.0,2.0,1,2.0
144621,52,2.0,2.0,1,2.0
144626,52,2.0,2.0,1,2.0
144628,52,2.0,2.0,1,2.0
144629,52,2.0,2.0,1,2.0
144630,52,2.0,2.0,1,2.0
144637,52,4.0,2.0,1,4.0
144644,52,4.0,2.0,1,4.0
144649,52,2.0,2.0,1,2.0
144662,52,4.0,2.0,1,4.0
144663,52,2.0,2.0,1,2.0
144669,52,2.0,2.0,1,2.0
144674,52,2.0,2.0,1,2.0
144679,52,2.0,2.0,1,2.0
144680,52,2.0,2.0,1,2.0
144681,52,2.0,2.0,1,2.0
144684,52,2.0,2.0,1,2.0
144686,52,2.0,2.0,1,2.0
144688,52,2.0,2.0,1,2.0
144695,52,2.0,2.0,1,2.0
144697,52,2.0,2.0,1,2.0
144707,52,2.0,2.0,1,2.0
144710,52,2.0,2.0,1,2.0
144712,52,2.0,2.0,1,2.0
144713,52,2.0,2.0,1,2.0
144718,52,2.0,2.0,1,2.0
144721,52,2.0,2.0,1,2.0
144728,52,2.0,2.0,1,2.0
144746,52,2.0,2.0,1,2.0
144747,52,4.0,2.0,1,4.0
144748,52,2.0,2.0,1,2.0
144758,52,2.0,2.0,1,2.0
144763,52,2.0,2.0,1,2.0
144769,52,2.0,2.0,1,2.0
144780,52,2.0,2.0,1,2.0
144786,52,2.0,2.0,1,2.0
144800,52,2.0,2.0,1,2.0
144801,52,2.0,2.0,1,2.0
144803,52,4.0,2.0,8,4.0
144816,52,2.0,2.0,1,2.0
144822,52,2.0,2.0,1,2.0
144823,52,2.0,2.0,1,2.0
144824,52,2.0,2.0,1,2.0
144826,52,2.0,2.0,1,2.0
144831,52,2.0,2.0,1,2.0
144835,52,2.0,2.0,1,2.0
144836,52,2.0,4.0,1,2.0
144841,52,2.0,2.0,1,4.0
144849,52,2.0,2.0,1,2.0
144855,52,2.0,2.0,1,2.0
144857,52,2.0,2.0,1,2.0
144859,52,2.0,2.0,1,2.0
144872,52,2.0,2.0,1,2.0
144873,52,2.0,2.0,1,2.0
144879,52,4.0,2.0,1,4.0
144897,52,4.0,2.0,1,4.0
144900,52,4.0,2.0,1,4.0
144902,52,4.0,2.0,1,4.0
144907,52,2.0,2.0,1,2.0
144908,52,2.0,2.0,1,2.0
144913,52,4.0,2.0,1,4.0
144915,52,2.0,2.0,1,2.0
144924,52,4.0,2.0,1,4.0
144928,52,2.0,2.0,1,2.0
144929,52,2.0,2.0,1,2.0
144939,52,4.0,2.0,1,4.0
144945,52,2.0,2.0,1,2.0
144957,52,2.0,2.0,8,2.0
144959,52,2.0,2.0,8,2.0
144965,52,2.0,2.0,8,2.0
144973,52,2.0,2.0,8,2.0
144977,52,2.0,2.0,8,2.0
144997,52,2.0,2.0,5,2.0
144998,52,2.0,2.0,5,2.0
145010,52,2.0,2.0,1,2.0
145011,52,2.0,2.0,1,2.0
145012,52,2.0,2.0,1,2.0
145014,52,2.0,2.0,1,2.0
145017,52,2.0,2.0,1,2.0
145025,52,2.0,2.0,1,2.0
145027,52,2.0,2.0,1,2.0
145028,52,2.0,2.0,1,2.0
145029,52,2.0,2.0,1,2.0
145031,52,2.0,2.0,1,2.0
145035,52,2.0,2.0,1,2.0
145037,52,2.0,2.0,1,2.0
145039,52,2.0,2.0,1,2.0
145044,52,2.0,2.0,1,2.0
145046,52,2.0,2.0,1,2.0
145047,52,2.0,2.0,1,2.0
145050,52,2.0,2.0,1,2.0
145051,52,2.0,2.0,1,2.0
145065,52,2.0,2.0,1,2.0
145066,52,2.0,2.0,1,2.0
145067,52,2.0,2.0,1,2.0
145069,52,2.0,2.0,1,2.0
145071,52,2.0,2.0,1,2.0
145080,52,2.0,2.0,1,2.0
145086,52,2.0,2.0,1,2.0
145094,52,4.0,2.0,8,4.0
145133,52,2.0,2.0,1,2.0
145134,52,2.0,2.0,1,2.0
145136,52,2.0,2.0,1,2.0
145145,52,2.0,2.0,1,2.0
145152,52,2.0,2.0,1,2.0
145154,52,2.0,2.0,1,2.0
145176,52,4.0,2.0,1,4.0
145180,52,2.0,2.0,1,2.0
